974326185851974632326851497748269351269513874513748926697132508485697213132485769,974326185851974632326851497748269351269513874513748926697132548485697213132485769,80
453867192192453867860192453978521634634978521521634978289315746315746289746289315,453867192192453867867192453978521634634978521521634978289315746315746289746289315,80
675981324198234576423756891934562187256817439781349652517498263849623015362175948,675981324198234576423756891934562187256817439781349652517498263849623715362175948,80
709136825285794613163258479832475961457619382691823547524967138318542796976381254,749136825285794613163258479832475961457619382691823547524967138318542796976381254,80
742951863159638724036247195468725319527193486391864572975316248613482957284579631,742951863159638724836247195468725319527193486391864572975316248613482957284579631,80
723658941856914372419027685538461729297835416164792853942573168375186294681249537,723658941856914372419327685538461729297835416164792853942573168375186294681249537,80
179326845362548791584197623918273564237465189456981372895712406721634958643859217,179326845362548791584197623918273564237465189456981372895712436721634958643859217,80
387269415415837629629145387961458732732691548548372961276914053194583276853726194,387269415415837629629145387961458732732691548548372961276914853194583276853726194,80
134762958762958134958134762529381647381647529647529381893416270416275893275893416,134762958762958134958134762529381647381647529647529381893416275416275893275893416,80
658397214241856739793142685482635971917284563536719428305921846129468357864573192,658397214241856739793142685482635971917284563536719428375921846129468357864573192,80
610795342975432618342168975486519723159273486723846159537624891264981537891357264,618795342975432618342168975486519723159273486723846159537624891264981537891357264,80
429613875613578924578429316185794632794236581236185497351847269902351748847962153,429613875613578924578429316185794632794236581236185497351847269962351748847962153,80
823945671945716382716823594582694137371582469694371258237458916458169720169237845,823945671945716382716823594582694137371582469694371258237458916458169723169237845,80
674512839389647251521398764158973642937426518462185397245831976813760425796254183,674512839389647251521398764158973642937426518462185397245831976813769425796254183,80
615379284739428651248165793971283546504791832823654917387542169196837425452916378,615379284739428651248165793971283546564791832823654917387542169196837425452916378,80
213897465465231879879456213921578346587364921346910587134729658658143792792685134,213897465465231879879456213921578346587364921346912587134729658658143792792685134,80
745923168932618574681754293319865742856472931427391685294136850163587429578249316,745923168932618574681754293319865742856472931427391685294136857163587429578249316,80
965187432180243659243965871459671328832459716671832594728394165516728943394516287,965187432187243659243965871459671328832459716671832594728394165516728943394516287,80
912347856685291734473568129048126973261739485397854612156972348729483561834615297,912347856685291734473568129548126973261739485397854612156972348729483561834615297,80
346872519872159436159346782217935864684217395935084127563428971791563248428791653,346872519872159436159346782217935864684217395935684127563428971791563248428791653,80
936452781871369025245718396352184679769523148418697532623845917197236854584971263,936452781871369425245718396352184679769523148418697532623845917197236854584971263,80
247389651156427938839516742498031275572948163361752894913265487625874319784193526,247389651156427938839516742498631275572948163361752894913265487625874319784193526,80
651479823479283561283651749945327618168945237327168495704812956812596374596734182,651479823479283561283651749945327618168945237327168495734812956812596374596734182,80
951726348348519672672483951297648135864351297135970864719264583426835719583197426,951726348348519672672483951297648135864351297135972864719264583426835719583197426,80
486593271172468935539127684908235716253671849617984352861349527725816493394752168,486593271172468935539127684948235716253671849617984352861349527725816493394752168,80
743518629629437851851296743974053162385621974162749385516972438438165297297384516,743518629629437851851296743974853162385621974162749385516972438438165297297384516,80
374658219219743865865192374536819427427365981981274536643581792792436158150927643,374658219219743865865192374536819427427365981981274536643581792792436158158927643,80
672843951519267843438951267867394125251786394943125786386410572725638419194572638,672843951519267843438951267867394125251786394943125786386419572725638419194572638,80
381546792729183654645907318293618475457392861816754239164275983938461527572839146,381546792729183654645927318293618475457392861816754239164275983938461527572839146,80
210378965965421783783596214371859426426137598598642371857964132132785649649213857,214378965965421783783596214371859426426137598598642371857964132132785649649213857,80
927538416164297830358614792435176289892345671716982543643721958271859364589463127,927538416164297835358614792435176289892345671716982543643721958271859364589463127,80
967382451832415679145697328513974862794826135286153947358741296629538714401269583,967382451832415679145697328513974862794826135286153947358741296629538714471269583,80
346925178592871364187463529465219837921738456873654912734590281218347695659182743,346925178592871364187463529465219837921738456873654912734596281218347695659182743,80
932564718871923465546817329328496157469751283715382694693145872287639541154278036,932564718871923465546817329328496157469751283715382694693145872287639541154278936,80
126578349943162785587934621265897134879413562431256978658749213312685497794320856,126578349943162785587934621265897134879413562431256978658749213312685497794321856,80
924378561651924738378651294283716459549283176716549823195432687432867915867195340,924378561651924738378651294283716459549283176716549823195432687432867915867195342,80
912357684486921573375408219237584196548619732691273845869132457754896321123745968,912357684486921573375468219237584196548619732691273845869132457754896321123745968,80
527349816681725439943186275235914768419678352870532194392461587164857923758293641,527349816681725439943186275235914768419678352876532194392461587164857923758293641,80
851723469723649581649851273596218347218437956437596128974165832382974615165302794,851723469723649581649851273596218347218437956437596128974165832382974615165382794,80
397841562625973418184256739843512697976438025251769384762394851439185276518627943,397841562625973418184256739843512697976438125251769384762394851439185276518627943,80
789341652134526789652897104321965847596478321847213596263759418418632975975184263,789341652134526789652897134321965847596478321847213596263759418418632975975184263,80
235817946178496253964523187593782461027641539416359872349275618681934725752168394,235817946178496253964523187593782461827641539416359872349275618681934725752168394,80
345189726981672435276543891752314689413968572869257143094826357537491268628735914,345189726981672435276543891752314689413968572869257143194826357537491268628735914,80
847136950361295847952784361418362579579841623623957418785413296134629785296578134,847136952361295847952784361418362579579841623623957418785413296134629785296578134,80
123479658865231479947658231792845103316927845584163927638712594271594386459386712,123479658865231479947658231792845163316927845584163927638712594271594386459386712,80
623185794185497326497623581831954672076831459954276138519742863742368915368519247,623185794185497326497623581831954672276831459954276138519742863742368915368519247,80
638547912457219863129368745845172396712693584963485271501926438296834157384751629,638547912457219863129368745845172396712693584963485271571926438296834157384751629,80
435712698968354721271689345143278956027965413596431287714826539359147862682593174,435712698968354721271689345143278956827965413596431287714826539359147862682593174,80
321897654978456231564132798719568423243971865685324179896245317137689542450713986,321897654978456231564132798719568423243971865685324179896245317137689542452713986,80
316478592784529613290631487629143875431857926578962134843795261162384759957216348,316478592784529613295631487629143875431857926578962134843795261162384759957216348,80
147398265265741893893562147638254971452179638971836452319685724586027319724913586,147398265265741893893562147638254971452179638971836452319685724586427319724913586,80
823951674519746238467382105174863952638529741295417386352194867941678523786235419,823951674519746238467382195174863952638529741295417386352194867941678523786235419,80
457826193319475628862391574028639741174582936693147285236914857941758362785263419,457826193319475628862391574528639741174582936693147285236914857941758362785263419,80
531894267849276531267513849703148926926735184184962753492657318318429675675381492,531894267849276531267513849753148926926735184184962753492657318318429675675381492,80
365741289829356174714892635658134927143279568297605413436917852971528346582463791,365741289829356174714892635658134927143279568297685413436917852971528346582463791,80
425369178817524639963718254546193827782645913391287465274956381609831742138472596,425369178817524639963718254546193827782645913391287465274956381659831742138472596,80
584691732196732485237485691758914326623857914419326857375148269841269573962570148,584691732196732485237485691758914326623857914419326857375148269841269573962573148,80
573126489612489735948735126861943572394572618257618943739251864486397051125864397,573126489612489735948735126861943572394572618257618943739251864486397251125864397,80
371584296926371854584926731452697318697138542138452967760815429815249673249763185,371584296926371854584926731452697318697138542138452967763815429815249673249763185,80
913468275648752319572193846136845927485270631729316584857921463291634758364587192,913468275648752319572193846136845927485279631729316584857921463291634758364587192,80
471839526562147389398256417246713895137985264859624103925461738614378952783592641,471839526562147389398256417246713895137985264859624173925461738614378952783592641,80
872194536653287419941305728367428951284519673195736842429651387516873294738942165,872194536653287419941365728367428951284519673195736842429651387516873294738942165,80
975841236148362957263579084824693571517428369396715842781234695432956718659187423,975841236148362957263579184824693571517428369396715842781234695432956718659187423,80
325798146641235879978461523162357498894612735537984261213579684486103957759846312,325798146641235879978461523162357498894612735537984261213579684486123957759846312,80
865143927297586341431729685149672853726358419583914276912867534678435192354201768,865143927297586341431729685149672853726358419583914276912867534678435192354291768,80
931824756428675391576139248652791483197348562843256917264510839389462175715983624,931824756428675391576139248652791483197348562843256917264517839389462175715983624,80
362789451879145326415632897703918645198564732654273189581426973246397518937851264,362789451879145326415632897723918645198564732654273189581426973246397518937851264,80
269487351487153962153269784872534196534691278691872435348915627910726843726348519,269487351487153962153269784872534196534691278691872435348915627915726843726348519,80
453978612978216354210453879641395728395827146827641593134589267762134985589762431,453978612978216354216453879641395728395827146827641593134589267762134985589762431,80
245176983760398245983524761526817394178439526394652178657981432819243657432765819,245176983761398245983524761526817394178439526394652178657981432819243657432765819,80
435786102876291543921345687692413758587962314143857269214538976358679421769124835,435786192876291543921345687692413758587962314143857269214538976358679421769124835,80
632845197719236085548917326185793264426581973397624851864159732951372648273468519,632845197719236485548917326185793264426581973397624851864159732951372648273468519,80
781654239239781654654239781547306812812547396396812547123478965478965123965123478,781654239239781654654239781547396812812547396396812547123478965478965123965123478,80
849715263175623849263489175520834917917256384384197526491572638638941752752368491,849715263175623849263489175526834917917256384384197526491572638638941752752368491,80
562871493107934562493625187246587319319462758758193246825719634634258971971346825,562871493187934562493625187246587319319462758758193246825719634634258971971346825,80
567312948231894756489675123723481695048569372956237814672143589314958267895726431,567312948231894756489675123723481695148569372956237814672143589314958267895726431,80
536149872827356491419287563268935147174628359395714286781562034652493718943871625,536149872827356491419287563268935147174628359395714286781562934652493718943871625,80
591846237840732195732591648427315869315968724968427513253189476189674352674253981,591846237846732195732591648427315869315968724968427513253189476189674352674253981,80
459231867768594321123687954845129673376458219912763548591372486237846190684915732,459231867768594321123687954845129673376458219912763548591372486237846195684915732,80
856714329471392586239568741592687134768143952314925678625871493943056817187439265,856714329471392586239568741592687134768143952314925678625871493943256817187439265,80
387512946649873052251496783938257461725641839164389527872165394516934278493728615,387512946649873152251496783938257461725641839164389527872165394516934278493728615,80
825714369639285714174369285356428971248971536791536428967853142402697853583142697,825714369639285714174369285356428971248971536791536428967853142412697853583142697,80
419268375753914286862357941975142638241683597386579124538791462197426853624835710,419268375753914286862357941975142638241683597386579124538791462197426853624835719,80
436971825791285436825346791149752683072863149683419572964127358217538964358694217,436971825791285436825346791149752683572863149683419572964127358217538964358694217,80
182675039576943812349281756617459328238716594954832167721564983893127645465398271,182675439576943812349281756617459328238716594954832167721564983893127645465398271,80
689325714305417986417689523962531847531748269748962135293154678876293451154876392,689325714325417986417689523962531847531748269748962135293154678876293451154876392,80
389715624426398157751462983513276098894531762267849315942183576138657249675924831,389715624426398157751462983513276498894531762267849315942183576138657249675924831,80
936487152784251936150639784295376418418592673673814295569743821347128569821965347,936487152784251936152639784295376418418592673673814295569743821347128569821965347,80
751328694238694571960571328495713286826945713173286945547132869312869457689457132,751328694238694571964571328495713286826945713173286945547132869312869457689457132,80
529176843438259671716348902942561387651783294873492165195637428284915736367824519,529176843438259671716348952942561387651783294873492165195637428284915736367824519,80
186293547540186293293547186435871962871962435962435871758619324324758619619324758,186293547547186293293547186435871962871962435962435871758619324324758619619324758,80
162934785587216943349758261821369574475182396693547128236495817718623459954871602,162934785587216943349758261821369574475182396693547128236495817718623459954871632,80
839412576142567398657389421396208715571936284428751963714695832283174659965823147,839412576142567398657389421396248715571936284428751963714695832283174659965823147,80
182475693963821457547639812254967138318542976796180524825794361479316285631258749,182475693963821457547639812254967138318542976796183524825794361479316285631258749,80
645738291912564738387291564823905647159647382476382915561473829298156473734829156,645738291912564738387291564823915647159647382476382915561473829298156473734829156,80
923461785164758392857329416579132864231846957648975123485297631316584279092613548,923461785164758392857329416579132864231846957648975123485297631316584279792613548,80
174296853583741269629835714362584197917623540458179632291368475745912386836457921,174296853583741269629835714362584197917623548458179632291368475745912386836457921,80
415237869327689415869145327654713298173928654298564173531870946946351782782496531,415237869327689415869145327654713298173928654298564173531872946946351782782496531,80
465197832971328654283546719147839265398652401526714983632475198754981326819263547,465197832971328654283546719147839265398652471526714983632475198754981326819263547,80
795416328328759461461382795987645213654231987213978604839567142576124839142893576,795416328328759461461382795987645213654231987213978654839567142576124839142893576,80
487352169235619784961874532148237695723965841596481327359146278872593416614720953,487352169235619784961874532148237695723965841596481327359146278872593416614728953,80
172495068594683127386271549438716295259834671617952483943168752725349816861527934,172495368594683127386271549438716295259834671617952483943168752725349816861527934,80
215843976967512384348769251672351498153984627489276135806127543721435869534698712,215843976967512384348769251672351498153984627489276135896127543721435869534698712,80
263158749947236581185974362039825174471693258852417936526781493718349625394562817,263158749947236581185974362639825174471693258852417936526781493718349625394562817,80
871625493943187526250394781194768235687532914325419867568243179432971658719856342,871625493943187526256394781194768235687532914325419867568243179432971658719856342,80
418593627267841395935726148159237864684915732372468519746189253801352476523674981,418593627267841395935726148159237864684915732372468519746189253891352476523674981,80
524689713317452698896731425431265987789143256652978134965817342243596871178304569,524689713317452698896731425431265987789143256652978134965817342243596871178324569,80
497263581185749236632518794718024365249356817563871942971432658856197423324685179,497263581185749236632518794718924365249356817563871942971432658856197423324685179,80
894261357062537948735498621321759486648123579957846213513974862286315794479682135,894261357162537948735498621321759486648123579957846213513974862286315794479682135,80
619732485485619732732485619543968271271543968968271543894120357357894126126357894,619732485485619732732485619543968271271543968968271543894126357357894126126357894,80
738951264951620378624738591863175942175492683492863715346587129587219436219346857,738951264951624378624738591863175942175492683492863715346587129587219436219346857,80
675192843834756291219348657961234578587619432423875916392487165748561329156920784,675192843834756291219348657961234578587619432423875916392487165748561329156923784,80
957341628143628759826759341438962175269175834571834962714283596695417283302596417,957341628143628759826759341438962175269175834571834962714283596695417283382596417,80
589627314143589762627143958354968271968712435712354896495876123876231549231095687,589627314143589762627143958354968271968712435712354896495876123876231549231495687,80
387915642591264738426873159138596274659427813742381965874139526913652487265748091,387915642591264738426873159138596274659427813742381965874139526913652487265748391,80
460953187871246953539187246724569831318472569695831472256398714983714625147625398,462953187871246953539187246724569831318472569695831472256398714983714625147625398,80
501738946694512837783649215947261358835974162216853479169325784352487691478196523,521738946694512837783649215947261358835974162216853479169325784352487691478196523,80
125934867876251439493768152931647285764582913258319746012496578649875321587123694,125934867876251439493768152931647285764582913258319746312496578649875321587123694,80
769512483512384967384769215145893726627145398893627541431978652978256134250431879,769512483512384967384769215145893726627145398893627541431978652978256134256431879,80
637289514145736298982541703471623985326958147859174632518467329764392851293815476,637289514145736298982541763471623985326958147859174632518467329764392851293815476,80
965173842842695713713482965274856391391724586586931274628519437159347628437268059,965173842842695713713482965274856391391724586586931274628519437159347628437268159,80
763418295952763841418952376840296137296371584371845629589627413134589762627134958,763418295952763841418952376845296137296371584371845629589627413134589762627134958,80
542136798136897245897542631421368579368975124975421863689754312213680457754213986,542136798136897245897542631421368579368975124975421863689754312213689457754213986,80
146582793970461528258739416694158237327946185815273964782394651439615872561827349,146582793973461528258739416694158237327946185815273964782394651439615872561827349,80
692314875134875962785962314219743658473658129568129743826491537941507286357286491,692314875134875962785962314219743658473658129568129743826491537941537286357286491,80
391467825528193467764825193215349786943786512687512349479658231856231974132974650,391467825528193467764825193215349786943786512687512349479658231856231974132974658,80
503826974947153268286497531132689457869745123475312896694571382328964715751238649,513826974947153268286497531132689457869745123475312896694571382328964715751238649,80
645918372723564918189372564257649183831725049496183725914837256378256491562491837,645918372723564918189372564257649183831725649496183725914837256378256491562491837,80
871359264642718593935426187293641758164875320587932416716583942358294671429167835,871359264642718593935426187293641758164875329587932416716583942358294671429167835,80
941728653782365149056914287135249876294687531678153492413892765829576314567431928,941728653782365149356914287135249876294687531678153492413892765829576314567431928,80
183527964275946381469318572517692843926834015348751629652489137894173256731265498,183527964275946381469318572517692843926834715348751629652489137894173256731265498,80
681935742359472618724168395165293087478516923932847156846351279513729864297684531,681935742359472618724168395165293487478516923932847156846351279513729864297684531,80
276458139139762845845391276524839617983176524617245983791624358358907462462583791,276458139139762845845391276524839617983176524617245983791624358358917462462583791,80
637815429185942673492367158769153284513428796248679531356281947970536812821794365,637815429185942673492367158769153284513428796248679531356281947974536812821794365,80
924568137568713249713924685689135402135247896247689351471892563892356714356471928,924568137568713249713924685689135472135247896247689351471892563892356714356471928,80
124835976385796124976214385692148537418357692537962418759621843843579261261483709,124835976385796124976214385692148537418357692537962418759621843843579261261483759,80
532496781817235469694718253783952146461387925259164378375609814926841537148573692,532496781817235469694718253783952146461387925259164378375629814926841537148573692,80
014623957362795481579148236628937514145286379793451862281369745457812693936574128,814623957362795481579148236628937514145286379793451862281369745457812693936574128,80
215634897436978251879512463541386972927145638683729514752460389398257146164893725,215634897436978251879512463541386972927145638683729514752461389398257146164893725,80
256739841379481256841526079125367984637894125984215637798142563563978412412653798,256739841379481256841526379125367984637894125984215637798142563563978412412653798,80
649513728278946135315872469537428691061735284824169357752684913486391572193257846,649513728278946135315872469537428691961735284824169357752684913486391572193257846,80
379562148256184739418793526164837952592641873783925614601478395847359261935216487,379562148256184739418793526164837952592641873783925614621478395847359261935216487,80
573948216612753894498162375207439168349681752861527943125374689986215437734896521,573948216612753894498162375257439168349681752861527943125374689986215437734896521,80
981432765423657891675918243197384652562179438348526917716893524250761389839245176,981432765423657891675918243197384652562179438348526917716893524254761389839245176,80
821576943567934821943812567094728356356149782782365194435291678219687435678453219,821576943567934821943812567194728356356149782782365194435291678219687435678453219,80
621543897345879162978026534219654378783912645456387921562438719197265483834791256,621543897345879162978126534219654378783912645456387921562438719197265483834791256,80
518237469964815237732469815451378692873692154296154378187920546645781923329546781,518237469964815237732469815451378692873692154296154378187923546645781923329546781,80
823549167945176382671328594236854971458917623719632845194763258582491706367285419,823549167945176382671328594236854971458917623719632845194763258582491736367285419,80
823651497156974832479328165342586971605719324917243658294835716538167249761492583,823651497156974832479328165342586971685719324917243658294835716538167249761492583,80
378219564564873912912465378856732491491658237230194856785321649649587123123946785,378219564564873912912465378856732491491658237237194856785321649649587123123946785,80
759436218463128975182795346278954631316287594945361827621879453897543162504612789,759436218463128975182795346278954631316287594945361827621879453897543162534612789,80
952816473473295168068347952729158634634972581581463729397521846215684397846739215,952816473473295168168347952729158634634972581581463729397521846215684397846739215,80
378692541154837269926415783781326495263954817549178632492581306815763924637249158,378692541154837269926415783781326495263954817549178632492581376815763924637249158,80
928106745163475892457982316396751284842369571715824639274698153531247968689513427,928136745163475892457982316396751284842369571715824639274698153531247968689513427,80
819762345267453891354918276425139768931687452786524913572341689698275134043896527,819762345267453891354918276425139768931687452786524913572341689698275134143896527,80
476932815392158674518746293963215487784693501125874369857469132649321758231587946,476932815392158674518746293963215487784693521125874369857469132649321758231587946,80
264381795138597246759642183591476328647823519382915674826139457475268931913704862,264381795138597246759642183591476328647823519382915674826139457475268931913754862,80
876129354543867219192534687684271935217395468359608721931456872728913546465782193,876129354543867219192534687684271935217395468359648721931456872728913546465782193,80
254876139319245687867391524548637912673129408192584763486713295731952846925468371,254876139319245687867391524548637912673129458192584763486713295731952846925468371,80
831945276954672318627813549279361485548297163316584792162438957790126834483759621,831945276954672318627813549279361485548297163316584792162438957795126834483759621,80
816759432579342816432186579395214768768935124124678395253461987641897250987523641,816759432579342816432186579395214768768935124124678395253461987641897253987523641,80
621497538749385621538216749217954386495860217386172495953628174862741953174539862,621497538749385621538216749217954386495863217386172495953628174862741953174539862,80
846721539712953648935864217159386720427195863368472951674219385583647192291538476,846721539712953648935864217159386724427195863368472951674219385583647192291538476,80
893512746125467938674389251589241673367958124412736895258174369936820417741693582,893512746125467938674389251589241673367958124412736895258174369936825417741693582,80
157496328238175649469283517302519864591648732684327951713954286945862173826731495,157496328238175649469283517372519864591648732684327951713954286945862173826731495,80
427316985589742361163958724346891257752634819918270643831529476674183592295467138,427316985589742361163958724346891257752634819918275643831529476674183592295467138,80
836279145729415836145386729974153682513862974682794513267041358358627491491538267,836279145729415836145386729974153682513862974682794513267941358358627491491538267,80
781235964352496781964178352529764813647381529803952647296847135478513296135629478,781235964352496781964178352529764813647381529813952647296847135478513296135629478,80
689514732451327689732896451973681245168452973245739168897165324516243897320978516,689514732451327689732896451973681245168452973245739168897165324516243897324978516,80
764253981981476532532198764825961047619734825347582619273815496496327158158649273,764253981981476532532198764825961347619734825347582619273815496496327158158649273,80
278513469135946278469827135817354926926701543543692817751439682682175394394268751,278513469135946278469827135817354926926781543543692817751439682682175394394268751,80
497235186325186907816947235268714593953628714174593628582461379641379852739852461,497235186325186947816947235268714593953628714174593628582461379641379852739852461,80
384759126216834759579126834165482973793615482842973615938567241421390567657241398,384759126216834759579126834165482973793615482842973615938567241421398567657241398,80
527831649183946572694275138712683495459127386368594721846759213975302864231468957,527831649183946572694275138712683495459127386368594721846759213975312864231468957,80
814567392657329148239184576142758963396412785578936421781695234965243817403871659,814567392657329148239184576142758963396412785578936421781695234965243817423871659,80
764925831138476052259813467641759283597238146382164795825341679413697528976582314,764925831138476952259813467641759283597238146382164795825341679413697528976582314,80
749162305621358947583974126354297861972816453168435279437629518815743692296581734,749162385621358947583974126354297861972816453168435279437629518815743692296581734,80
386427051915638247274591368631842579428759613597163482169384725843275196752916834,386427951915638247274591368631842579428759613597163482169384725843275196752916834,80
176592834438617529925843671359478160261935487784126953647251398893764215512389746,176592834438617529925843671359478162261935487784126953647251398893764215512389746,80
481297563279635841653418729532861974816749352794523186327156498948372015165984237,481297563279635841653418729532861974816749352794523186327156498948372615165984237,80
869453127534712869127086534456371982982645713713298456291864375375129648648537291,869453127534712869127986534456371982982645713713298456291864375375129648648537291,80
152467839093251746764398125415673298289514367376982451937825614641739582528146973,152467839893251746764398125415673298289514367376982451937825614641739582528146973,80
984013652731265489256948137495187326623459871178632594367524918819376245542891763,984713652731265489256948137495187326623459871178632594367524918819376245542891763,80
863457129547291368921683745186534297354972681790816453479128536635749812218365974,863457129547291368921683745186534297354972681792816453479128536635749812218365974,80
761945382459328167283176054976534821345812679128697543612759438597483216834261795,761945382459328167283176954976534821345812679128697543612759438597483216834261795,80
942385176538671924167429583253168749816947235794532861425813697381796452679054318,942385176538671924167429583253168749816947235794532861425813697381796452679254318,80
518947362749263518362815749874639251930152874251478936625781493187394625493526187,518947362749263518362815749874639251936152874251478936625781493187394625493526187,80
231745968968213754754986231342578619619324587587691342895102473126437895473859126,231745968968213754754986231342578619619324587587691342895162473126437895473859126,80
683197245245683197197245683876951432951430876432876951364718529718529364529364718,683197245245683197197245683876951432951432876432876951364718529718529364529364718,80
751386294924715638308942571687234159519678423243591867436129785192857346875463912,751386294924715638368942571687234159519678423243591867436129785192857346875463912,80
256918734473265819981437562345680971628179453197354286714523698869741325532896147,256918734473265819981437562345682971628179453197354286714523698869741325532896147,80
762159438951834762038267951387926514629415387514783629876592143295341876143678295,762159438951834762438267951387926514629415387514783629876592143295341876143678295,80
892736541154928736673541928746215389938467215521389467410852693369174852285693174,892736541154928736673541928746215389938467215521389467417852693369174852285693174,80
915628437628473951473915682759186243034759168186234795397561824842397516561842379,915628437628473951473915682759186243234759168186234795397561824842397516561842379,80
168437952592681473743925618985316247427859361631274895819763524254098736376542189,168437952592681473743925618985316247427859361631274895819763524254198736376542189,80
726419583835726941419835672541680297683972154972541368354268719197354826268197435,726419583835726941419835672541683297683972154972541368354268719197354826268197435,80
369425871871063524524178369436251987987634152152789436715896243243517698698342715,369425871871963524524178369436251987987634152152789436715896243243517698698342715,80
371854269296317854845269317708425936963781425452936781184592673529673148637148592,371854269296317854845269317718425936963781425452936781184592673529673148637148592,80
345728169872910534691453287584672913139845726267391458953284671716539842428167395,345728169872916534691453287584672913139845726267391458953284671716539842428167395,80
289364571346517209571298346134975628957682134628143957462731895713859462895426713,289364571346517289571298346134975628957682134628143957462731895713859462895426713,80
367984152125367948984125376259671834840259617671843295712436589598712463436598721,367984152125367948984125376259671834843259617671843295712436589598712463436598721,80
732146958958723164164985702329674581647518329581392647295437816816259473473861295,732146958958723164164985732329674581647518329581392647295437816816259473473861295,80
216987354435612897789534162894253671352761948167498523521876439678349210943125786,216987354435612897789534162894253671352761948167498523521876439678349215943125786,80
816732945327495861954681072263957184148326597579814236735149628491268753682573419,816732945327495861954681372263957184148326597579814236735149628491268753682573419,80
684325719179486253523971864362759108418263597957814632246537981891642375735198426,684325719179486253523971864362759148418263597957814632246537981891642375735198426,80
851349276672518439934726158749265813526183947318497625483972561165834792297651380,851349276672518439934726158749265813526183947318497625483972561165834792297651384,80
685931724391247586427865193739452861168379245042618937273584619916723458854196372,685931724391247586427865193739452861168379245542618937273584619916723458854196372,80
341867925678592341925134678286945713713628459459371286190783562562419837837256194,341867925678592341925134678286945713713628459459371286194783562562419837837256194,80
896237514237415698415096732549683127721549386683721945362174859174958263958362471,896237514237415698415896732549683127721549386683721945362174859174958263958362471,80
317682495268459137945173628673824519159736842482591063836245971791368254524917386,317682495268459137945173628673824519159736842482591763836245971791368254524917386,80
627195483384672951159348026468721539712953864935486217876219345291534678543867192,627195483384672951159348726468721539712953864935486217876219345291534678543867192,80
254673981891524673763981524386219745475036219129745836537168492618492357942357168,254673981891524673763981524386219745475836219129745836537168492618492357942357168,80
275396418481275369396481257813754926962813745754962801627139584139548672548627193,275396418481275369396481257813754926962813745754962831627139584139548672548627193,80
